AH_AnalogNo,AH_Time,AH_Value
19534,2017-05-07 20:01:59.000,798148.429
19534,2017-05-07 20:06:57.000,798149.429
19534,2017-05-07 20:11:57.000,798150.016
19534,2017-05-07 20:21:56.000,798151.429
19534,2017-05-07 20:26:59.000,798152
19534,2017-05-07 20:36:57.000,798153.024
19534,2017-05-07 20:46:57.000,798154.429
19534,2017-05-07 20:51:57.000,798155.008
19534,2017-05-07 21:01:58.000,798156.032
19534,2017-05-07 21:06:59.000,798157.429
19534,2017-05-07 21:16:58.000,798158.016
19534,2017-05-07 21:26:59.000,798159.429
19534,2017-05-07 21:31:59.000,798160
19534,2017-05-07 21:41:58.000,798161.024
19534,2017-05-07 21:52:00.000,798162.429
19534,2017-05-07 22:01:57.000,798163.008
19534,2017-05-07 22:16:57.000,798164.429
19534,2017-05-07 22:26:57.000,798165.429
19534,2017-05-07 22:41:58.000,798166.016
19534,2017-05-07 22:56:56.000,798167.429
19534,2017-05-07 23:07:03.000,798168
19534,2017-05-07 23:27:02.000,798169.024
19534,2017-05-07 23:32:03.000,798170.429
19534,2017-05-07 23:47:04.000,798171.008
19534,2017-05-08 00:02:03.000,798172.032
19534,2017-05-08 00:17:04.000,798173.429
19534,2017-05-08 00:27:03.000,798174.016
19534,2017-05-08 00:42:03.000,798175.429
19534,2017-05-08 00:57:07.000,798176
19534,2017-05-08 01:12:06.000,798177.024
19534,2017-05-08 01:27:04.000,798178.429
19534,2017-05-08 01:37:04.000,798179.008
19534,2017-05-08 01:52:04.000,798180.429
19534,2017-05-08 02:07:05.000,798181.429
19534,2017-05-08 02:17:04.000,798182.016
19534,2017-05-08 02:37:07.000,798183.429
19534,2017-05-08 02:47:03.000,798184
19534,2017-05-08 02:57:07.000,798185.024
19534,2017-05-08 03:12:07.000,798186.429
19534,2017-05-08 03:27:05.000,798187.008
19534,2017-05-08 03:42:04.000,798188.032
19534,2017-05-08 03:57:05.000,798189.429
19534,2017-05-08 04:07:05.000,798190.016
19534,2017-05-08 04:22:04.000,798191.429
19534,2017-05-08 04:37:04.000,798192
19534,2017-05-08 04:52:03.000,798193.024
19534,2017-05-08 05:07:02.000,798194.429
19534,2017-05-08 05:17:04.000,798195.008
19534,2017-05-08 05:32:03.000,798196.429
19534,2017-05-08 05:47:03.000,798197.429
19534,2017-05-08 06:02:04.000,798198.016
19534,2017-05-08 06:17:04.000,798199.429
19534,2017-05-08 06:27:03.000,798200
19534,2017-05-08 06:42:03.000,798201.024
19534,2017-05-08 06:57:02.000,798202.429
19534,2017-05-08 07:07:03.000,798203.008
19534,2017-05-08 07:12:02.000,798204.032
19534,2017-05-08 07:22:06.000,798205.429
19534,2017-05-08 07:32:03.000,798206.016
19534,2017-05-08 07:42:04.000,798207.429
19534,2017-05-08 07:52:03.000,798208
19534,2017-05-08 08:06:49.000,798210.429
19534,2017-05-08 08:16:47.000,798211.008
19534,2017-05-08 08:26:48.000,798212.429
19534,2017-05-08 08:36:47.000,798213.429
19534,2017-05-08 08:46:48.000,798214.016
19534,2017-05-08 08:51:49.000,798215.429
19534,2017-05-08 09:01:49.000,798217.024
19534,2017-05-08 09:06:49.000,798218.429
19534,2017-05-08 09:16:47.000,798220.032
19534,2017-05-08 09:21:48.000,798221.429
19534,2017-05-08 09:26:48.000,798222.016
19534,2017-05-08 09:31:48.000,798223.429
19534,2017-05-08 09:41:48.000,798224
19534,2017-05-08 09:46:47.000,798225.024
19534,2017-05-08 09:51:48.000,798226.429
19534,2017-05-08 09:56:47.000,798227.008
19534,2017-05-08 10:06:48.000,798228.429
19534,2017-05-08 10:16:47.000,798230.016
19534,2017-05-08 10:26:49.000,798231.429
19534,2017-05-08 10:31:49.000,798232
19534,2017-05-08 10:36:47.000,798233.024
19534,2017-05-08 10:46:48.000,798234.429
19534,2017-05-08 10:56:47.000,798236.032
19534,2017-05-08 11:06:47.000,798237.429
19534,2017-05-08 11:11:48.000,798238.016
19534,2017-05-08 11:21:48.000,798239.429
19534,2017-05-08 11:26:47.000,798240
19534,2017-05-08 11:36:49.000,798241.024
19534,2017-05-08 11:41:49.000,798242.429
19534,2017-05-08 11:51:46.000,798243.008
19534,2017-05-08 11:56:47.000,798244.429
19534,2017-05-08 12:01:49.000,798245.429
19534,2017-05-08 12:11:48.000,798246.016
19534,2017-05-08 12:16:46.000,798247.429
19534,2017-05-08 12:26:49.000,798248
19534,2017-05-08 12:31:49.000,798249.024
19534,2017-05-08 12:41:48.000,798250.429
19534,2017-05-08 12:46:49.000,798251.008
19534,2017-05-08 12:56:48.000,798252.032
19534,2017-05-08 13:01:48.000,798253.429
19534,2017-05-08 13:11:45.000,798254.016
19534,2017-05-08 13:21:48.000,798255.429
19534,2017-05-08 13:31:45.000,798257.024
19534,2017-05-08 13:41:46.000,798258.429
19534,2017-05-08 13:46:47.000,798259.008
19534,2017-05-08 14:01:47.000,798261.429
19534,2017-05-08 14:11:48.000,798262.016
19534,2017-05-08 14:16:48.000,798263.429
19534,2017-05-08 14:26:46.000,798264
19534,2017-05-08 14:31:48.000,798265.024
19534,2017-05-08 14:41:49.000,798266.429
19534,2017-05-08 14:46:48.000,798267.008
19534,2017-05-08 14:56:49.000,798268.032
19534,2017-05-08 15:01:47.000,798269.429
19534,2017-05-08 15:11:47.000,798270.016
19534,2017-05-08 15:16:48.000,798271.429
19534,2017-05-08 15:26:48.000,798272
19534,2017-05-08 15:31:47.000,798273.024
19534,2017-05-08 15:41:47.000,798274.429
19534,2017-05-08 15:46:48.000,798275.008
19534,2017-05-08 15:56:49.000,798276.429
19534,2017-05-08 16:01:48.000,798277.429
19534,2017-05-08 16:11:49.000,798278.016
19534,2017-05-08 16:21:47.000,798279.429
19534,2017-05-08 16:26:47.000,798280
19534,2017-05-08 16:36:47.000,798281.024
19534,2017-05-08 16:41:48.000,798282.429
19534,2017-05-08 16:51:49.000,798283.008
19534,2017-05-08 16:56:48.000,798284.032
19534,2017-05-08 17:06:49.000,798285.429
19534,2017-05-08 17:26:48.000,798287.429
19534,2017-05-08 17:31:47.000,798288
19534,2017-05-08 17:36:48.000,798289.024
19534,2017-05-08 17:46:48.000,798290.429
19534,2017-05-08 17:56:47.000,798291.008
19534,2017-05-08 18:01:46.000,798292.429
19534,2017-05-08 18:11:48.000,798293.429
19534,2017-05-08 18:21:49.000,798294.016
19534,2017-05-08 18:26:48.000,798295.429
19534,2017-05-08 18:36:47.000,798296
19534,2017-05-08 18:51:47.000,798298.429
19534,2017-05-08 18:56:49.000,798299.008
19534,2017-05-08 19:06:48.000,798300.032
19534,2017-05-08 19:16:46.000,798301.429
19534,2017-05-08 19:21:47.000,798302.016
19534,2017-05-08 19:31:47.000,798303.429
19534,2017-05-08 19:41:49.000,798304
19534,2017-05-08 19:46:47.000,798305.024
19534,2017-05-08 19:56:47.000,798306.429
19534,2017-05-08 20:06:48.000,798307.008
19534,2017-05-08 20:11:47.000,798308.429
19534,2017-05-08 20:21:49.000,798309.429
19534,2017-05-08 20:31:46.000,798310.016
19534,2017-05-08 20:36:48.000,798311.429
19534,2017-05-08 20:46:47.000,798312
19534,2017-05-08 20:56:46.000,798313.024
19534,2017-05-08 21:01:48.000,798314.429
19534,2017-05-08 21:06:48.000,798315.008
19534,2017-05-08 21:16:47.000,798316.032
19534,2017-05-08 21:26:47.000,798317.429
19534,2017-05-08 21:31:46.000,798318.016
19534,2017-05-08 21:41:47.000,798319.429
19534,2017-05-08 21:51:46.000,798320
19534,2017-05-08 22:01:46.000,798321.024
19534,2017-05-08 22:11:47.000,798322.429
19534,2017-05-08 22:21:46.000,798323.008
19534,2017-05-08 22:31:47.000,798324.429
19534,2017-05-08 22:46:47.000,798325.429
19534,2017-05-08 22:56:48.000,798326.016
19534,2017-05-08 23:11:48.000,798327.429
19534,2017-05-08 23:21:47.000,798328
19534,2017-05-08 23:31:47.000,798329.024
19534,2017-05-08 23:46:47.000,798330.429
19534,2017-05-08 23:56:46.000,798331.008
19534,2017-05-09 00:11:46.000,798332.032
19534,2017-05-09 00:21:47.000,798333.429
19534,2017-05-09 00:31:49.000,798334.016
19534,2017-05-09 00:41:49.000,798335.429
19534,2017-05-09 00:51:48.000,798336
19534,2017-05-09 01:06:47.000,798337.024
19534,2017-05-09 01:16:47.000,798338.429
19534,2017-05-09 01:26:46.000,798339.008
19534,2017-05-09 01:41:48.000,798340.429
19534,2017-05-09 01:56:46.000,798341.429
19534,2017-05-09 02:01:48.000,798342.016
19534,2017-05-09 02:11:47.000,798343.429
19534,2017-05-09 02:26:46.000,798344
19534,2017-05-09 02:36:47.000,798345.024
19534,2017-05-09 02:51:48.000,798346.429
19534,2017-05-09 03:01:46.000,798347.008
19534,2017-05-09 03:11:46.000,798348.032
19534,2017-05-09 03:26:47.000,798349.429
19534,2017-05-09 03:36:48.000,798350.016
19534,2017-05-09 03:46:45.000,798351.429
19534,2017-05-09 03:56:47.000,798352
19534,2017-05-09 04:11:47.000,798353.024
19534,2017-05-09 04:16:47.000,798354.429
19534,2017-05-09 04:21:48.000,798355.008
19534,2017-05-09 04:36:48.000,798356.429
19534,2017-05-09 04:46:47.000,798357.429
19534,2017-05-09 04:56:48.000,798358.016
19534,2017-05-09 05:11:49.000,798359.429
19534,2017-05-09 05:21:49.000,798360
19534,2017-05-09 05:36:48.000,798361.024
19534,2017-05-09 05:46:49.000,798362.429
19534,2017-05-09 05:56:47.000,798363.008
19534,2017-05-09 06:11:49.000,798364.032
19534,2017-05-09 06:21:48.000,798365.429
19534,2017-05-09 06:36:49.000,798366.016
19534,2017-05-09 06:46:47.000,798367.429
19534,2017-05-09 06:56:49.000,798368
19534,2017-05-09 07:06:46.000,798369.024
19534,2017-05-09 07:11:48.000,798370.429
19534,2017-05-09 07:21:49.000,798371.008
19534,2017-05-09 07:26:49.000,798372.429
19534,2017-05-09 07:36:49.000,798373.429
19534,2017-05-09 07:46:47.000,798374.016
19534,2017-05-09 07:56:48.000,798375.429
19534,2017-05-09 08:02:08.000,798376
19534,2017-05-09 08:12:07.000,798377.024
19534,2017-05-09 08:22:09.000,798378.429
19534,2017-05-09 08:27:08.000,798379.008
19534,2017-05-09 08:37:07.000,798380.032
19534,2017-05-09 08:47:09.000,798381.429
19534,2017-05-09 08:57:08.000,798382.016
19534,2017-05-09 09:07:07.000,798383.429
19534,2017-05-09 09:12:08.000,798384
19534,2017-05-09 09:22:09.000,798385.024
19534,2017-05-09 09:32:08.000,798386.429
19534,2017-05-09 09:42:08.000,798387.008
19534,2017-05-09 09:52:09.000,798388.429
19534,2017-05-09 10:02:09.000,798389.429
19534,2017-05-09 10:12:09.000,798390.016
19534,2017-05-09 10:22:09.000,798391.429
19534,2017-05-09 10:27:08.000,798392
19534,2017-05-09 10:37:07.000,798393.024
19534,2017-05-09 10:47:08.000,798394.429
19534,2017-05-09 10:57:09.000,798395.008
19534,2017-05-09 11:07:09.000,798396.032
19534,2017-05-09 11:17:08.000,798397.429
19534,2017-05-09 11:27:08.000,798398.016
19534,2017-05-09 11:37:08.000,798399.429
19534,2017-05-09 11:47:07.000,798400
19534,2017-05-09 11:57:07.000,798401.024
19534,2017-05-09 12:07:08.000,798402.429
19534,2017-05-09 12:17:07.000,798403.008
19534,2017-05-09 12:27:09.000,798404.429
19534,2017-05-09 12:37:09.000,798405.429
19534,2017-05-09 12:42:08.000,798406.016
19534,2017-05-09 12:52:09.000,798407.429
19534,2017-05-09 13:02:08.000,798408
19534,2017-05-09 13:12:09.000,798409.024
19534,2017-05-09 13:22:08.000,798410.429
19534,2017-05-09 13:32:06.000,798411.008
19534,2017-05-09 13:37:08.000,798412.032
19534,2017-05-09 13:47:09.000,798413.429
19534,2017-05-09 13:57:07.000,798414.016
19534,2017-05-09 14:07:07.000,798415.429
19534,2017-05-09 14:17:08.000,798416
19534,2017-05-09 14:27:08.000,798417.024
19534,2017-05-09 14:32:07.000,798418.429
19534,2017-05-09 14:42:09.000,798419.008
19534,2017-05-09 14:52:08.000,798420.429
19534,2017-05-09 15:02:09.000,798421.429
19534,2017-05-09 15:07:08.000,798422.016
19534,2017-05-09 15:17:09.000,798423.429
19534,2017-05-09 15:27:08.000,798424
19534,2017-05-09 15:37:08.000,798425.024
19534,2017-05-09 15:47:09.000,798426.429
19534,2017-05-09 15:57:08.000,798427.008
19534,2017-05-09 16:02:08.000,798428.032
19534,2017-05-09 16:12:08.000,798429.429
19534,2017-05-09 16:22:09.000,798430.016
19534,2017-05-09 16:32:08.000,798431.429
19534,2017-05-09 16:37:08.000,798432
19534,2017-05-09 16:47:09.000,798433.024
19534,2017-05-09 16:57:07.000,798434.429
19534,2017-05-09 17:07:07.000,798435.008
19534,2017-05-09 17:17:09.000,798436.429
19534,2017-05-09 17:22:08.000,798437.429
19534,2017-05-09 17:32:09.000,798438.016
19534,2017-05-09 17:42:09.000,798439.429
19534,2017-05-09 17:47:09.000,798440
19534,2017-05-09 17:57:08.000,798441.024
19534,2017-05-09 18:07:09.000,798442.429
19534,2017-05-09 18:17:09.000,798443.008
19534,2017-05-09 18:22:08.000,798444.032
19534,2017-05-09 18:32:09.000,798445.429
19534,2017-05-09 18:42:09.000,798446.016
19534,2017-05-09 18:52:09.000,798447.429
19534,2017-05-09 18:57:09.000,798448
19534,2017-05-09 19:07:09.000,798449.024
19534,2017-05-09 19:17:09.000,798450.429
19534,2017-05-09 19:27:11.000,798451.008
19534,2017-05-09 19:37:10.000,798452.429
19534,2017-05-09 19:42:10.000,798453.429
19534,2017-05-09 19:52:09.000,798454.016
19534,2017-05-09 20:02:10.000,798455.429
19534,2017-05-09 20:12:08.000,798456
19534,2017-05-09 20:17:07.000,798457.024
19534,2017-05-09 20:27:09.000,798458.429
19534,2017-05-09 20:37:09.000,798459.008
19534,2017-05-09 20:47:09.000,798460.032
19534,2017-05-09 20:57:08.000,798461.429
19534,2017-05-09 21:07:09.000,798462.016
19534,2017-05-09 21:12:09.000,798463.429
19534,2017-05-09 21:22:08.000,798464
19534,2017-05-09 21:32:07.000,798465.024
19534,2017-05-09 21:42:08.000,798466.429
19534,2017-05-09 21:52:12.000,798467.008
19534,2017-05-09 22:02:06.000,798468.429
19534,2017-05-09 22:17:06.000,798469.429
19534,2017-05-09 22:32:08.000,798470.016
19534,2017-05-09 22:47:09.000,798471.429
19534,2017-05-09 23:02:14.000,798472
19534,2017-05-09 23:17:15.000,798473.024
19534,2017-05-09 23:32:15.000,798474.429
19534,2017-05-09 23:42:14.000,798475.008
19534,2017-05-09 23:57:15.000,798476.032
19534,2017-05-10 00:12:14.000,798477.429
19534,2017-05-10 00:27:13.000,798478.016
19534,2017-05-10 00:42:14.000,798479.429
19534,2017-05-10 00:52:15.000,798480
19534,2017-05-10 01:07:15.000,798481.024
19534,2017-05-10 01:22:17.000,798482.429
19534,2017-05-10 01:37:15.000,798483.008
19534,2017-05-10 01:52:18.000,798484.429
19534,2017-05-10 02:07:15.000,798485.429
19534,2017-05-10 02:22:16.000,798486.016
19534,2017-05-10 02:37:14.000,798487.429
19534,2017-05-10 02:52:14.000,798488
19534,2017-05-10 03:02:15.000,798489.024
19534,2017-05-10 03:17:15.000,798490.429
19534,2017-05-10 03:32:19.000,798491.008
19534,2017-05-10 03:47:16.000,798492.032
19534,2017-05-10 04:02:18.000,798493.429
19534,2017-05-10 04:17:16.000,798494.016
19534,2017-05-10 04:32:14.000,798495.429
19534,2017-05-10 04:47:15.000,798496
19534,2017-05-10 05:02:16.000,798497.024
19534,2017-05-10 05:17:15.000,798498.429
19534,2017-05-10 05:27:16.000,798499.008
19534,2017-05-10 05:42:16.000,798500.429
19534,2017-05-10 05:57:15.000,798501.429
19534,2017-05-10 06:12:14.000,798502.016
19534,2017-05-10 06:27:14.000,798503.429
19534,2017-05-10 06:42:16.000,798504
19534,2017-05-10 07:02:15.000,798505.024
19534,2017-05-10 07:07:17.000,798506.429
19534,2017-05-10 07:17:16.000,798507.008
19534,2017-05-10 07:27:14.000,798508.032
19534,2017-05-10 07:32:16.000,798509.429
19534,2017-05-10 07:42:17.000,798510.016
19534,2017-05-10 07:52:15.000,798511.429
19534,2017-05-10 08:02:00.000,798513.024
19534,2017-05-10 08:11:59.000,798514.429
19534,2017-05-10 08:16:59.000,798515.008
19534,2017-05-10 08:27:01.000,798517.429
19534,2017-05-10 08:36:59.000,798519.429
19534,2017-05-10 08:46:59.000,798520
19534,2017-05-10 08:57:00.000,798521.024
19534,2017-05-10 09:02:01.000,798522.429
19534,2017-05-10 09:07:00.000,798523.008
19534,2017-05-10 09:11:59.000,798524.032
19534,2017-05-10 09:17:01.000,798525.429
19534,2017-05-10 09:22:01.000,798526.016
19534,2017-05-10 09:27:00.000,798527.429
19534,2017-05-10 09:37:00.000,798529.024
19534,2017-05-10 09:42:00.000,798530.429
19534,2017-05-10 09:47:00.000,798531.008
19534,2017-05-10 09:52:01.000,798533.429
19534,2017-05-10 09:57:00.000,798534.016
19534,2017-05-10 10:02:01.000,798535.429
19534,2017-05-10 10:07:01.000,798536
19534,2017-05-10 10:12:01.000,798537.024
19534,2017-05-10 10:17:00.000,798538.429
19534,2017-05-10 10:22:01.000,798539.008
19534,2017-05-10 10:27:00.000,798540.032
19534,2017-05-10 10:31:59.000,798541.429
19534,2017-05-10 10:36:59.000,798542.016
19534,2017-05-10 10:42:01.000,798543.429
19534,2017-05-10 10:47:01.000,798544
19534,2017-05-10 10:52:00.000,798545.024
19534,2017-05-10 10:57:00.000,798546.429
19534,2017-05-10 11:01:58.000,798547.008
19534,2017-05-10 11:12:00.000,798549.429
19534,2017-05-10 11:17:00.000,798550.016
19534,2017-05-10 11:22:00.000,798551.429
19534,2017-05-10 11:27:01.000,798552
19534,2017-05-10 11:32:01.000,798553.024
19534,2017-05-10 11:42:00.000,798555.008
19534,2017-05-10 11:47:00.000,798556.032
19534,2017-05-10 11:52:01.000,798557.429
19534,2017-05-10 11:57:01.000,798558.016
19534,2017-05-10 12:02:00.000,798559.429
19534,2017-05-10 12:07:00.000,798560
19534,2017-05-10 12:11:59.000,798561.024
19534,2017-05-10 12:16:58.000,798562.429
19534,2017-05-10 12:21:58.000,798563.008
19534,2017-05-10 12:27:00.000,798564.429
19534,2017-05-10 12:32:00.000,798565.429
19534,2017-05-10 12:37:00.000,798566.016
19534,2017-05-10 12:41:59.000,798567.429
19534,2017-05-10 12:47:01.000,798569.024
19534,2017-05-10 12:52:01.000,798570.429
19534,2017-05-10 12:57:01.000,798571.008
19534,2017-05-10 13:02:00.000,798572.032
19534,2017-05-10 13:06:59.000,798573.429
19534,2017-05-10 13:12:00.000,798575.429
19534,2017-05-10 13:17:00.000,798576
19534,2017-05-10 13:21:58.000,798577.024
19534,2017-05-10 13:26:58.000,798578.429
19534,2017-05-10 13:32:00.000,798579.008
19534,2017-05-10 13:36:59.000,798581.429
19534,2017-05-10 13:42:00.000,798582.016
19534,2017-05-10 13:46:59.000,798584
19534,2017-05-10 13:51:59.000,798585.024
19534,2017-05-10 13:57:00.000,798587.008
19534,2017-05-10 14:02:01.000,798588.032
19534,2017-05-10 14:07:00.000,798590.016
19534,2017-05-10 14:12:00.000,798591.429
19534,2017-05-10 14:17:01.000,798592
19534,2017-05-10 14:22:00.000,798594.429
19534,2017-05-10 14:27:00.000,798595.008
19534,2017-05-10 14:32:00.000,798596.429
19534,2017-05-10 14:37:00.000,798598.016
19534,2017-05-10 14:42:00.000,798599.429
19534,2017-05-10 14:52:01.000,798602.429
19534,2017-05-10 14:57:01.000,798603.008
19534,2017-05-10 15:02:01.000,798604.032
19534,2017-05-10 15:07:01.000,798605.429
19534,2017-05-10 15:12:01.000,798607.429
19534,2017-05-10 15:17:02.000,798608
19534,2017-05-10 15:22:01.000,798609.024
19534,2017-05-10 15:27:01.000,798610.429
19534,2017-05-10 15:32:02.000,798612.429
19534,2017-05-10 15:37:02.000,798613.429
19534,2017-05-10 15:42:01.000,798614.016
19534,2017-05-10 15:47:01.000,798615.429
19534,2017-05-10 15:52:02.000,798616
19534,2017-05-10 15:57:01.000,798617.024
19534,2017-05-10 16:02:01.000,798618.429
19534,2017-05-10 16:11:59.000,798619.008
19534,2017-05-10 16:16:59.000,798620.032
19534,2017-05-10 16:27:00.000,798621.429
19534,2017-05-10 16:31:59.000,798622.016
19534,2017-05-10 16:36:58.000,798623.429
19534,2017-05-10 16:42:01.000,798624
19534,2017-05-10 16:47:01.000,798625.024
19534,2017-05-10 16:52:00.000,798626.429
19534,2017-05-10 16:57:00.000,798627.008
19534,2017-05-10 17:02:00.000,798628.429
19534,2017-05-10 17:11:58.000,798629.429
19534,2017-05-10 17:17:01.000,798630.016
19534,2017-05-10 17:22:00.000,798631.429
19534,2017-05-10 17:32:00.000,798632
19534,2017-05-10 17:37:01.000,798633.024
19534,2017-05-10 17:47:00.000,798634.429
19534,2017-05-10 17:51:59.000,798635.008
19534,2017-05-10 17:56:59.000,798636.032
19534,2017-05-10 18:07:00.000,798637.429
19534,2017-05-10 18:16:59.000,798638.016
19534,2017-05-10 18:22:00.000,798639.429
19534,2017-05-10 18:27:00.000,798640
19534,2017-05-10 18:37:00.000,798641.024
19534,2017-05-10 18:41:59.000,798642.429
19534,2017-05-10 18:52:01.000,798643.008
19534,2017-05-10 18:57:00.000,798644.429
19534,2017-05-10 19:07:00.000,798645.429
19534,2017-05-10 19:12:01.000,798646.016
19534,2017-05-10 19:17:01.000,798647.429
19534,2017-05-10 19:26:59.000,798648
19534,2017-05-10 19:37:01.000,798649.024
19534,2017-05-10 19:42:01.000,798650.429
19534,2017-05-10 19:51:59.000,798651.008
19534,2017-05-10 19:56:59.000,798652.032
19534,2017-05-10 20:02:01.000,798653.429
19534,2017-05-10 20:12:00.000,798654.016
19534,2017-05-10 20:16:59.000,798655.429
19534,2017-05-10 20:22:01.000,798656
19534,2017-05-10 20:32:01.000,798657.024
19534,2017-05-10 20:37:00.000,798658.429
19534,2017-05-10 20:47:00.000,798659.008
19534,2017-05-10 20:52:01.000,798660.429
19534,2017-05-10 21:02:00.000,798661.429
19534,2017-05-10 21:07:00.000,798662.016
19534,2017-05-10 21:12:01.000,798663.429
19534,2017-05-10 21:22:00.000,798664
19534,2017-05-10 21:26:59.000,798665.024
19534,2017-05-10 21:37:01.000,798666.429
19534,2017-05-10 21:42:00.000,798667.008
19534,2017-05-10 21:57:01.000,798668.032
19534,2017-05-10 22:02:00.000,798669.429
19534,2017-05-10 22:12:00.000,798670.016
19534,2017-05-10 22:27:00.000,798671.429
19534,2017-05-10 22:37:00.000,798672
19534,2017-05-10 22:47:00.000,798673.024
19534,2017-05-10 22:56:57.000,798674.429
19534,2017-05-10 23:12:01.000,798675.008
19534,2017-05-10 23:27:00.000,798676.429
19534,2017-05-10 23:41:59.000,798677.429
19534,2017-05-10 23:52:00.000,798678.016
19534,2017-05-11 00:02:01.000,798679.429
19534,2017-05-11 00:17:01.000,798680
19534,2017-05-11 00:32:01.000,798681.024
19534,2017-05-11 00:47:01.000,798682.429
19534,2017-05-11 01:01:59.000,798683.008
19534,2017-05-11 01:06:59.000,798684.032
19534,2017-05-11 01:22:01.000,798685.429
19534,2017-05-11 01:31:59.000,798686.016
19534,2017-05-11 01:47:01.000,798687.429
19534,2017-05-11 01:57:01.000,798688
19534,2017-05-11 02:12:00.000,798689.024
19534,2017-05-11 02:22:00.000,798690.429
19534,2017-05-11 02:36:59.000,798691.008
19534,2017-05-11 02:52:00.000,798692.429
19534,2017-05-11 03:01:59.000,798693.429
19534,2017-05-11 03:17:00.000,798694.016
19534,2017-05-11 03:27:02.000,798695.429
19534,2017-05-11 03:47:01.000,798696
19534,2017-05-11 03:57:01.000,798697.024
19534,2017-05-11 04:12:02.000,798698.429
19534,2017-05-11 04:21:59.000,798699.008
19534,2017-05-11 04:31:59.000,798700.032
19534,2017-05-11 04:47:01.000,798701.429
19534,2017-05-11 04:57:00.000,798702.016
19534,2017-05-11 05:12:00.000,798703.429
19534,2017-05-11 05:26:59.000,798704
19534,2017-05-11 05:36:59.000,798705.024
19534,2017-05-11 05:52:01.000,798706.429
19534,2017-05-11 06:02:00.000,798707.008
19534,2017-05-11 06:17:00.000,798708.429
19534,2017-05-11 06:37:00.000,798709.429
19534,2017-05-11 06:41:59.000,798710.016
19534,2017-05-11 06:57:01.000,798711.429
19534,2017-05-11 07:07:00.000,798712
19534,2017-05-11 07:12:01.000,798713.024
19534,2017-05-11 07:22:01.000,798714.429
19534,2017-05-11 07:31:59.000,798715.008
19534,2017-05-11 07:46:59.000,798716.032
19534,2017-05-11 07:51:59.000,798717.429
19534,2017-05-11 07:57:00.000,798718.016
19534,2017-05-11 08:01:51.000,798719.429
19534,2017-05-11 08:11:51.000,798720
19534,2017-05-11 08:16:49.000,798721.024
19534,2017-05-11 08:21:50.000,798722.429
19534,2017-05-11 08:26:50.000,798723.008
19534,2017-05-11 08:36:50.000,798724.429
19534,2017-05-11 08:41:51.000,798725.429
19534,2017-05-11 08:46:51.000,798726.016
19534,2017-05-11 08:56:49.000,798727.429
19534,2017-05-11 09:01:51.000,798728
19534,2017-05-11 09:06:50.000,798729.024
19534,2017-05-11 09:11:50.000,798730.429
19534,2017-05-11 09:21:48.000,798732.032
19534,2017-05-11 09:31:50.000,798733.429
19534,2017-05-11 09:36:50.000,798734.016
19534,2017-05-11 09:46:51.000,798736
19534,2017-05-11 09:51:51.000,798737.024
19534,2017-05-11 09:56:51.000,798738.429
19534,2017-05-11 10:11:50.000,798740.429
19534,2017-05-11 10:16:50.000,798741.429
19534,2017-05-11 10:21:51.000,798742.016
19534,2017-05-11 10:26:50.000,798743.429
19534,2017-05-11 10:36:51.000,798744
19534,2017-05-11 10:41:51.000,798745.024
19534,2017-05-11 10:46:51.000,798746.429
19534,2017-05-11 10:51:52.000,798747.008
19534,2017-05-11 11:01:51.000,798748.032
19534,2017-05-11 11:07:08.000,798749.429
19534,2017-05-11 11:11:51.000,798750.016
19534,2017-05-11 11:16:51.000,798751.429
19534,2017-05-11 11:26:52.000,798752
19534,2017-05-11 11:36:51.000,798753.024
19534,2017-05-11 11:41:52.000,798754.429
19534,2017-05-11 11:51:50.000,798755.008
19534,2017-05-11 11:56:52.000,798756.429
19534,2017-05-11 12:01:51.000,798757.429
19534,2017-05-11 12:11:51.000,798758.016
19534,2017-05-11 12:16:50.000,798759.429
19534,2017-05-11 12:26:52.000,798760
19534,2017-05-11 12:31:52.000,798761.024
19534,2017-05-11 12:36:51.000,798762.429
19534,2017-05-11 12:46:52.000,798763.008
19534,2017-05-11 12:56:52.000,798765.429
19534,2017-05-11 13:01:51.000,798766.016
19534,2017-05-11 13:06:52.000,798767.429
19534,2017-05-11 13:11:51.000,798768
19534,2017-05-11 13:16:50.000,798769.024
19534,2017-05-11 13:21:51.000,798770.429
19534,2017-05-11 13:26:52.000,798771.008
19534,2017-05-11 13:31:52.000,798773.429
19534,2017-05-11 13:36:52.000,798774.016
19534,2017-05-11 13:41:50.000,798775.429
19534,2017-05-11 13:51:52.000,798777.024
19534,2017-05-11 14:01:50.000,798778.429
19534,2017-05-11 14:06:50.000,798779.008
19534,2017-05-11 14:11:50.000,798780.032
19534,2017-05-11 14:16:51.000,798781.429
19534,2017-05-11 14:21:50.000,798782.016
19534,2017-05-11 14:26:52.000,798783.429
19534,2017-05-11 14:36:51.000,798784
19534,2017-05-11 14:41:50.000,798785.024
19534,2017-05-11 14:46:52.000,798786.429
19534,2017-05-11 14:51:51.000,798787.008
19534,2017-05-11 14:56:51.000,798788.429
19534,2017-05-11 15:06:52.000,798789.429
19534,2017-05-11 15:11:51.000,798790.016
19534,2017-05-11 15:16:52.000,798791.429
19534,2017-05-11 15:26:52.000,798793.024
19534,2017-05-11 15:31:52.000,798794.429
19534,2017-05-11 15:41:50.000,798795.008
19534,2017-05-11 15:46:52.000,798796.032
