AH_AnalogNo,AH_Time,AH_Value
19534,2018/3/31 20:57:41.000,884294.016
19534,2018/3/31 21:07:40.000,884295.429
19534,2018/3/31 21:17:44.000,884296
19534,2018/3/31 21:32:41.000,884297.024
19534,2018/3/31 21:37:41.000,884298.429
19534,2018/3/31 21:47:41.000,884299.008
19534,2018/3/31 21:57:39.000,884300.032
19534,2018/3/31 22:12:41.000,884301.429
19534,2018/3/31 22:27:41.000,884302.016
19534,2018/3/31 22:42:43.000,884303.429
19534,2018/3/31 22:57:41.000,884304
19534,2018/3/31 23:12:40.000,884305.024
19534,2018/3/31 23:27:40.000,884306.429
19534,2018/3/31 23:42:44.000,884307.008
19534,2018/3/31 23:57:40.000,884308.429
19534,2018/4/1 00:12:37.000,884309.429
19534,2018/4/1 00:27:41.000,884310.016
19534,2018/4/1 00:42:42.000,884311.429
19534,2018/4/1 00:57:38.000,884312
19534,2018/4/1 01:12:47.000,884313.024
19534,2018/4/1 01:27:44.000,884314.429
19534,2018/4/1 01:47:48.000,884315.008
19534,2018/4/1 01:57:43.000,884316.032
19534,2018/4/1 02:12:45.000,884317.429
19534,2018/4/1 02:27:44.000,884318.016
19534,2018/4/1 02:42:44.000,884319.429
19534,2018/4/1 02:57:46.000,884320
19534,2018/4/1 03:07:44.000,884321.024
19534,2018/4/1 03:22:44.000,884322.429
19534,2018/4/1 03:37:44.000,884323.008
19534,2018/4/1 03:52:43.000,884324.429
19534,2018/4/1 04:07:44.000,884325.429
19534,2018/4/1 04:22:44.000,884326.016
19534,2018/4/1 04:37:47.000,884327.429
19534,2018/4/1 04:52:43.000,884328
19534,2018/4/1 05:07:43.000,884329.024
19534,2018/4/1 05:22:44.000,884330.429
19534,2018/4/1 05:37:44.000,884331.008
19534,2018/4/1 05:52:43.000,884332.032
19534,2018/4/1 06:07:45.000,884333.429
19534,2018/4/1 06:37:45.000,884335.429
19534,2018/4/1 06:52:44.000,884336
19534,2018/4/1 07:02:45.000,884337.024
19534,2018/4/1 07:12:45.000,884338.429
19534,2018/4/1 07:22:46.000,884339.008
19534,2018/4/1 07:32:46.000,884340.429
19534,2018/4/1 07:42:49.000,884341.429
19534,2018/4/1 07:52:46.000,884342.016
19534,2018/4/1 08:02:46.000,884343.429
19534,2018/4/1 08:12:46.000,884344
19534,2018/4/1 08:22:46.000,884345.024
19534,2018/4/1 08:32:45.000,884346.429
19534,2018/4/1 08:47:47.000,884347.008
19534,2018/4/1 08:57:47.000,884348.032
19534,2018/4/1 09:07:47.000,884349.429
19534,2018/4/1 09:17:46.000,884350.016
19534,2018/4/1 09:27:45.000,884351.429
19534,2018/4/1 09:37:46.000,884352
19534,2018/4/1 09:47:46.000,884353.024
19534,2018/4/1 09:57:47.000,884354.429
19534,2018/4/1 10:07:46.000,884355.008
19534,2018/4/1 10:17:45.000,884356.429
19534,2018/4/1 10:27:46.000,884357.429
19534,2018/4/1 10:37:49.000,884358.016
19534,2018/4/1 10:47:47.000,884359.429
19534,2018/4/1 10:57:46.000,884360
19534,2018/4/1 11:12:46.000,884361.024
19534,2018/4/1 11:17:45.000,884362.429
19534,2018/4/1 11:27:47.000,884363.008
19534,2018/4/1 11:37:46.000,884364.032
19534,2018/4/1 11:47:46.000,884365.429
19534,2018/4/1 11:57:45.000,884366.016
19534,2018/4/1 12:12:45.000,884367.429
19534,2018/4/1 12:17:45.000,884368
19534,2018/4/1 12:27:46.000,884369.024
19534,2018/4/1 12:37:46.000,884370.429
19534,2018/4/1 12:47:47.000,884371.008
19534,2018/4/1 12:57:47.000,884372.429
19534,2018/4/1 13:07:45.000,884373.429
19534,2018/4/1 13:17:46.000,884374.016
19534,2018/4/1 13:27:45.000,884375.429
19534,2018/4/1 13:37:47.000,884376
19534,2018/4/1 13:47:45.000,884377.024
19534,2018/4/1 13:57:48.000,884378.429
19534,2018/4/1 14:12:46.000,884379.008
19534,2018/4/1 14:22:47.000,884380.032
19534,2018/4/1 14:32:49.000,884381.429
19534,2018/4/1 14:42:45.000,884382.016
19534,2018/4/1 14:52:45.000,884383.429
19534,2018/4/1 15:02:45.000,884384
19534,2018/4/1 15:12:47.000,884385.024
19534,2018/4/1 15:22:46.000,884386.429
19534,2018/4/1 15:32:48.000,884387.008
19534,2018/4/1 15:42:46.000,884388.429
19534,2018/4/1 15:52:47.000,884389.429
19534,2018/4/1 16:02:46.000,884390.016
19534,2018/4/1 16:12:46.000,884391.429
19534,2018/4/1 16:22:46.000,884392
19534,2018/4/1 16:32:47.000,884393.024
19534,2018/4/1 16:42:47.000,884394.429
19534,2018/4/1 16:52:45.000,884395.008
19534,2018/4/1 17:02:46.000,884396.032
19534,2018/4/1 17:12:46.000,884397.429
19534,2018/4/1 17:22:45.000,884398.016
19534,2018/4/1 17:27:47.000,884399.429
19534,2018/4/1 17:42:45.000,884400
19534,2018/4/1 17:47:45.000,884401.024
19534,2018/4/1 17:57:47.000,884402.429
19534,2018/4/1 18:07:47.000,884403.008
19534,2018/4/1 18:17:47.000,884404.429
19534,2018/4/1 18:27:46.000,884405.429
19534,2018/4/1 18:37:46.000,884406.016
19534,2018/4/1 18:47:51.000,884407.429
19534,2018/4/1 18:57:51.000,884408
19534,2018/4/1 19:07:47.000,884409.024
19534,2018/4/1 19:17:49.000,884410.429
19534,2018/4/1 19:27:48.000,884411.008
19534,2018/4/1 19:37:50.000,884412.032
19534,2018/4/1 19:47:48.000,884413.429
19534,2018/4/1 19:57:45.000,884414.016
19534,2018/4/1 20:07:48.000,884415.429
19534,2018/4/1 20:17:46.000,884416
19534,2018/4/1 20:27:46.000,884417.024
19534,2018/4/1 20:37:48.000,884418.429
19534,2018/4/1 20:47:47.000,884419.008
19534,2018/4/1 20:57:47.000,884420.429
19534,2018/4/1 21:07:46.000,884421.429
19534,2018/4/1 21:22:47.000,884423.429
19534,2018/4/1 21:32:47.000,884424
19534,2018/4/1 21:42:48.000,884425.024
19534,2018/4/1 21:52:47.000,884426.429
19534,2018/4/1 22:07:48.000,884427.008
19534,2018/4/1 22:32:46.000,884428.032
19534,2018/4/1 22:37:46.000,884429.429
19534,2018/4/1 22:52:46.000,884430.016
19534,2018/4/1 23:07:47.000,884431.429
19534,2018/4/1 23:22:48.000,884432
19534,2018/4/1 23:37:46.000,884433.024
19534,2018/4/1 23:52:47.000,884434.429
19534,2018/4/2 00:07:46.000,884435.008
19534,2018/4/2 00:27:46.000,884436.429
19534,2018/4/2 00:37:47.000,884437.429
19534,2018/4/2 00:47:52.000,884438.016
19534,2018/4/2 01:02:47.000,884439.429
19534,2018/4/2 01:17:47.000,884440
19534,2018/4/2 01:32:47.000,884441.024
19534,2018/4/2 01:52:47.000,884442.429
19534,2018/4/2 02:07:47.000,884443.008
19534,2018/4/2 02:27:45.000,884444.032
19534,2018/4/2 02:37:49.000,884445.429
19534,2018/4/2 02:52:48.000,884446.016
19534,2018/4/2 03:07:47.000,884447.429
19534,2018/4/2 03:22:46.000,884448
19534,2018/4/2 03:37:49.000,884449.024
19534,2018/4/2 03:52:49.000,884450.429
19534,2018/4/2 04:07:50.000,884451.008
19534,2018/4/2 04:22:49.000,884452.429
19534,2018/4/2 04:37:52.000,884453.429
19534,2018/4/2 04:52:48.000,884454.016
19534,2018/4/2 05:12:48.000,884455.429
19534,2018/4/2 05:27:45.000,884456
19534,2018/4/2 05:42:50.000,884457.024
19534,2018/4/2 05:57:49.000,884458.429
19534,2018/4/2 06:12:50.000,884459.008
19534,2018/4/2 06:27:55.000,884460.032
19534,2018/4/2 06:42:51.000,884461.429
19534,2018/4/2 07:02:50.000,884462.016
19534,2018/4/2 07:07:51.000,884463.429
19534,2018/4/2 07:17:50.000,884464
19534,2018/4/2 07:27:51.000,884465.024
19534,2018/4/2 07:42:49.000,884466.429
19534,2018/4/2 07:52:52.000,884467.008
19534,2018/4/2 08:02:50.000,884468.429
19534,2018/4/2 08:12:52.000,884469.429
19534,2018/4/2 08:22:51.000,884470.016
19534,2018/4/2 08:32:51.000,884471.429
19534,2018/4/2 08:42:49.000,884472
19534,2018/4/2 08:52:51.000,884473.024
19534,2018/4/2 09:02:50.000,884474.429
19534,2018/4/2 09:12:49.000,884475.008
19534,2018/4/2 09:17:50.000,884476.032
19534,2018/4/2 09:22:48.000,884477.429
19534,2018/4/2 09:27:51.000,884478.016
19534,2018/4/2 09:32:50.000,884479.429
19534,2018/4/2 09:37:49.000,884480
19534,2018/4/2 09:42:49.000,884482.429
19534,2018/4/2 09:47:50.000,884483.008
19534,2018/4/2 09:52:50.000,884484.429
19534,2018/4/2 09:57:51.000,884485.429
19534,2018/4/2 10:02:52.000,884486.016
19534,2018/4/2 10:07:51.000,884487.429
19534,2018/4/2 10:12:52.000,884488
19534,2018/4/2 10:17:50.000,884489.024
19534,2018/4/2 10:22:51.000,884491.008
19534,2018/4/2 10:27:52.000,884492.032
19534,2018/4/2 10:32:50.000,884493.429
19534,2018/4/2 10:37:51.000,884494.016
19534,2018/4/2 10:42:53.000,884495.429
19534,2018/4/2 10:47:51.000,884496
19534,2018/4/2 10:52:50.000,884497.024
19534,2018/4/2 10:57:50.000,884498.429
19534,2018/4/2 11:02:52.000,884500.429
19534,2018/4/2 11:07:52.000,884501.429
19534,2018/4/2 11:12:51.000,884502.016
19534,2018/4/2 11:17:52.000,884503.429
19534,2018/4/2 11:22:51.000,884504
19534,2018/4/2 11:27:50.000,884505.024
19534,2018/4/2 11:32:50.000,884506.429
19534,2018/4/2 11:37:50.000,884507.008
19534,2018/4/2 11:42:51.000,884509.429
19534,2018/4/2 11:47:51.000,884510.016
19534,2018/4/2 11:52:53.000,884511.429
19534,2018/4/2 11:57:52.000,884512
19534,2018/4/2 12:02:50.000,884513.024
19534,2018/4/2 12:07:52.000,884514.429
19534,2018/4/2 12:12:50.000,884515.008
19534,2018/4/2 12:17:52.000,884516.429
19534,2018/4/2 12:22:52.000,884517.429
19534,2018/4/2 12:27:52.000,884519.429
19534,2018/4/2 12:32:52.000,884520
19534,2018/4/2 12:37:51.000,884521.024
19534,2018/4/2 12:42:53.000,884522.429
19534,2018/4/2 12:47:51.000,884523.008
19534,2018/4/2 12:52:50.000,884524.032
19534,2018/4/2 12:57:49.000,884525.429
19534,2018/4/2 13:02:51.000,884526.016
19534,2018/4/2 13:07:50.000,884527.429
19534,2018/4/2 13:12:49.000,884529.024
19534,2018/4/2 13:17:50.000,884530.429
19534,2018/4/2 13:22:51.000,884531.008
19534,2018/4/2 13:27:54.000,884532.429
19534,2018/4/2 13:32:52.000,884533.429
19534,2018/4/2 13:37:51.000,884534.016
19534,2018/4/2 13:42:50.000,884535.429
19534,2018/4/2 13:47:49.000,884536
19534,2018/4/2 13:52:50.000,884537.024
19534,2018/4/2 13:57:55.000,884539.008
19534,2018/4/2 14:02:50.000,884540.032
19534,2018/4/2 14:07:51.000,884541.429
19534,2018/4/2 14:12:49.000,884542.016
19534,2018/4/2 14:17:51.000,884543.429
19534,2018/4/2 14:22:51.000,884544
19534,2018/4/2 14:27:51.000,884545.024
19534,2018/4/2 14:32:52.000,884546.429
19534,2018/4/2 14:37:51.000,884548.429
19534,2018/4/2 14:42:51.000,884549.429
19534,2018/4/2 14:47:52.000,884550.016
19534,2018/4/2 14:52:53.000,884551.429
19534,2018/4/2 14:57:52.000,884552
19534,2018/4/2 15:02:50.000,884553.024
19534,2018/4/2 15:07:52.000,884554.429
19534,2018/4/2 15:12:53.000,884555.008
19534,2018/4/2 15:17:53.000,884556.032
19534,2018/4/2 15:22:51.000,884558.016
19534,2018/4/2 15:27:51.000,884559.429
19534,2018/4/2 15:37:52.000,884561.024
19534,2018/4/2 15:42:53.000,884562.429
19534,2018/4/2 15:47:54.000,884563.008
19534,2018/4/2 15:52:52.000,884564.429
19534,2018/4/2 15:58:05.000,884565.429
19534,2018/4/2 16:02:53.000,884566.016
19534,2018/4/2 16:08:05.000,884568
19534,2018/4/2 16:22:52.000,884571.008
19534,2018/4/2 16:32:52.000,884573.429
19534,2018/4/2 16:37:53.000,884574.016
19534,2018/4/2 16:52:53.000,884578.429
19534,2018/4/2 16:57:52.000,884579.008
19534,2018/4/2 17:02:51.000,884580.429
19534,2018/4/2 17:07:52.000,884581.429
19534,2018/4/2 17:12:52.000,884582.016
19534,2018/4/2 17:17:50.000,884583.429
19534,2018/4/2 17:22:55.000,884584
19534,2018/4/2 17:27:53.000,884585.024
19534,2018/4/2 17:37:55.000,884588.032
19534,2018/4/2 17:42:55.000,884589.429
19534,2018/4/2 17:47:55.000,884590.016
19534,2018/4/2 17:52:56.000,884591.429
19534,2018/4/2 17:57:55.000,884592
19534,2018/4/2 18:02:55.000,884593.024
19534,2018/4/2 18:17:56.000,884596.429
19534,2018/4/2 18:22:56.000,884598.016
19534,2018/4/2 18:28:00.000,884599.429
19534,2018/4/2 18:32:57.000,884600
19534,2018/4/2 18:37:56.000,884601.024
19534,2018/4/2 18:43:00.000,884602.429
19534,2018/4/2 18:47:55.000,884603.008
19534,2018/4/2 18:52:58.000,884604.032
19534,2018/4/2 18:57:57.000,884605.429
19534,2018/4/2 19:02:56.000,884606.016
19534,2018/4/2 19:07:56.000,884608
19534,2018/4/2 19:12:57.000,884609.024
19534,2018/4/2 19:17:55.000,884610.429
19534,2018/4/2 19:22:55.000,884611.008
19534,2018/4/2 19:27:55.000,884612.429
19534,2018/4/2 19:32:54.000,884613.429
19534,2018/4/2 19:37:56.000,884614.016
19534,2018/4/2 19:42:56.000,884615.429
19534,2018/4/2 19:47:56.000,884616
19534,2018/4/2 19:52:55.000,884618.429
19534,2018/4/2 19:57:56.000,884619.008
19534,2018/4/2 20:02:58.000,884620.032
19534,2018/4/2 20:07:56.000,884621.429
19534,2018/4/2 20:12:57.000,884622.016
19534,2018/4/2 20:17:55.000,884623.429
19534,2018/4/2 20:22:57.000,884624
19534,2018/4/2 20:27:55.000,884625.024
19534,2018/4/2 20:32:56.000,884626.429
19534,2018/4/2 20:42:57.000,884629.429
19534,2018/4/2 20:47:58.000,884630.016
19534,2018/4/2 20:52:57.000,884631.429
19534,2018/4/2 20:57:57.000,884632
19534,2018/4/2 21:02:55.000,884633.024
19534,2018/4/2 21:07:57.000,884634.429
19534,2018/4/2 21:12:59.000,884635.008
19534,2018/4/2 21:17:58.000,884636.032
19534,2018/4/2 21:22:55.000,884638.016
19534,2018/4/2 21:27:58.000,884639.429
19534,2018/4/2 21:32:58.000,884640
19534,2018/4/2 21:37:59.000,884641.024
19534,2018/4/2 21:42:57.000,884642.429
19534,2018/4/2 21:47:57.000,884643.008
19534,2018/4/2 21:52:56.000,884644.429
19534,2018/4/2 21:57:56.000,884645.429
19534,2018/4/2 22:02:57.000,884646.016
19534,2018/4/2 22:07:55.000,884647.429
19534,2018/4/2 22:12:57.000,884648
19534,2018/4/2 22:18:00.000,884649.024
19534,2018/4/2 22:22:55.000,884650.429
19534,2018/4/2 22:28:00.000,884651.008
19534,2018/4/2 22:32:57.000,884652.032
19534,2018/4/2 22:37:56.000,884653.429
19534,2018/4/2 22:48:02.000,884655.429
19534,2018/4/2 22:52:57.000,884656
19534,2018/4/2 23:02:55.000,884658.429
19534,2018/4/2 23:07:58.000,884659.008
19534,2018/4/2 23:12:58.000,884660.429
19534,2018/4/2 23:17:56.000,884661.429
19534,2018/4/2 23:22:57.000,884662.016
19534,2018/4/2 23:27:55.000,884663.429
19534,2018/4/2 23:32:55.000,884664
19534,2018/4/2 23:37:55.000,884665.024
19534,2018/4/2 23:47:56.000,884666.429
19534,2018/4/2 23:57:55.000,884668.032
19534,2018/4/3 00:12:56.000,884671.429
19534,2018/4/3 00:17:56.000,884672
19534,2018/4/3 00:22:55.000,884673.024
19534,2018/4/3 00:32:57.000,884675.008
19534,2018/4/3 00:37:56.000,884676.429
19534,2018/4/3 00:42:56.000,884677.429
19534,2018/4/3 00:47:55.000,884678.016
19534,2018/4/3 00:52:56.000,884679.429
19534,2018/4/3 00:57:55.000,884680
19534,2018/4/3 01:02:55.000,884681.024
19534,2018/4/3 01:07:56.000,884682.429
19534,2018/4/3 01:12:56.000,884683.008
19534,2018/4/3 01:17:55.000,884684.032
19534,2018/4/3 01:22:56.000,884685.429
19534,2018/4/3 01:27:56.000,884686.016
19534,2018/4/3 01:37:55.000,884688
19534,2018/4/3 01:42:56.000,884689.024
19534,2018/4/3 01:52:56.000,884690.429
19534,2018/4/3 01:57:56.000,884691.008
19534,2018/4/3 02:02:55.000,884692.429
19534,2018/4/3 02:07:59.000,884693.429
19534,2018/4/3 02:13:00.000,884694.016
19534,2018/4/3 02:18:00.000,884695.429
19534,2018/4/3 02:22:59.000,884696
19534,2018/4/3 02:28:07.000,884697.024
19534,2018/4/3 02:32:56.000,884698.429
19534,2018/4/3 02:37:59.000,884699.008
19534,2018/4/3 02:43:01.000,884700.032
19534,2018/4/3 02:48:00.000,884701.429
19534,2018/4/3 02:53:01.000,884702.016
19534,2018/4/3 02:58:00.000,884703.429
19534,2018/4/3 03:03:01.000,884704
19534,2018/4/3 03:08:00.000,884705.024
19534,2018/4/3 03:13:01.000,884706.429
19534,2018/4/3 03:18:01.000,884707.008
19534,2018/4/3 03:23:01.000,884708.429
19534,2018/4/3 03:28:01.000,884709.429
19534,2018/4/3 03:33:03.000,884710.016
19534,2018/4/3 03:37:59.000,884711.429
19534,2018/4/3 03:43:03.000,884712
19534,2018/4/3 03:48:00.000,884713.024
19534,2018/4/3 04:03:01.000,884715.008
19534,2018/4/3 04:08:00.000,884716.032
19534,2018/4/3 04:13:02.000,884717.429
19534,2018/4/3 04:18:00.000,884718.016
19534,2018/4/3 04:23:01.000,884719.429
19534,2018/4/3 04:28:00.000,884720
19534,2018/4/3 04:32:59.000,884721.024
19534,2018/4/3 04:38:05.000,884722.429
19534,2018/4/3 04:43:02.000,884723.008
19534,2018/4/3 04:48:02.000,884724.429
19534,2018/4/3 04:53:04.000,884725.429
19534,2018/4/3 04:58:04.000,884726.016
19534,2018/4/3 05:03:00.000,884727.429
19534,2018/4/3 05:08:02.000,884728
19534,2018/4/3 05:13:02.000,884729.024
19534,2018/4/3 05:18:00.000,884730.429
19534,2018/4/3 05:23:01.000,884731.008
19534,2018/4/3 05:28:02.000,884732.032
19534,2018/4/3 05:33:01.000,884733.429
19534,2018/4/3 05:38:02.000,884734.016
19534,2018/4/3 05:53:02.000,884736
19534,2018/4/3 05:58:02.000,884737.024
19534,2018/4/3 06:03:02.000,884738.429
19534,2018/4/3 06:08:01.000,884739.008
19534,2018/4/3 06:13:01.000,884740.429
19534,2018/4/3 06:18:00.000,884741.429
19534,2018/4/3 06:23:03.000,884742.016
19534,2018/4/3 06:28:00.000,884743.429
19534,2018/4/3 06:33:02.000,884744
19534,2018/4/3 06:43:01.000,884746.429
19534,2018/4/3 06:53:00.000,884748.032
19534,2018/4/3 06:58:02.000,884749.429
19534,2018/4/3 07:03:02.000,884750.016
19534,2018/4/3 07:08:01.000,884751.429
19534,2018/4/3 07:13:00.000,884752
19534,2018/4/3 07:18:02.000,884753.024
19534,2018/4/3 07:23:01.000,884754.429
19534,2018/4/3 07:28:01.000,884756.429
19534,2018/4/3 07:33:00.000,884757.429
19534,2018/4/3 07:38:01.000,884758.016
19534,2018/4/3 07:43:01.000,884759.429
19534,2018/4/3 07:48:00.000,884760
19534,2018/4/3 07:53:01.000,884761.024
19534,2018/4/3 07:58:01.000,884762.429
19534,2018/4/3 08:03:02.000,884763.008
19534,2018/4/3 08:08:01.000,884764.032
19534,2018/4/3 08:13:01.000,884766.016
19534,2018/4/3 08:18:01.000,884767.429
19534,2018/4/3 08:23:00.000,884768
19534,2018/4/3 08:28:03.000,884769.024
19534,2018/4/3 08:33:01.000,884770.429
19534,2018/4/3 08:38:01.000,884771.008
19534,2018/4/3 08:43:00.000,884772.429
19534,2018/4/3 08:48:00.000,884773.429
19534,2018/4/3 08:53:01.000,884775.429
19534,2018/4/3 08:58:00.000,884776
19534,2018/4/3 09:02:58.000,884777.024
19534,2018/4/3 09:08:00.000,884778.429
19534,2018/4/3 09:13:00.000,884779.008
19534,2018/4/3 09:18:00.000,884780.032
19534,2018/4/3 09:23:00.000,884781.429
19534,2018/4/3 09:28:00.000,884782.016
19534,2018/4/3 09:37:59.000,884785.024
19534,2018/4/3 09:43:04.000,884786.429
19534,2018/4/3 09:47:59.000,884787.008
19534,2018/4/3 09:52:59.000,884788.429
19534,2018/4/3 09:58:00.000,884789.429
19534,2018/4/3 10:02:59.000,884790.016
19534,2018/4/3 10:07:59.000,884792
19534,2018/4/3 10:12:58.000,884793.024
19534,2018/4/3 10:18:00.000,884794.429
19534,2018/4/3 10:22:59.000,884795.008
19534,2018/4/3 10:27:58.000,884796.032
19534,2018/4/3 10:32:59.000,884797.429
19534,2018/4/3 10:37:59.000,884798.016
19534,2018/4/3 10:43:01.000,884799.429
19534,2018/4/3 10:47:59.000,884801.024
19534,2018/4/3 10:52:59.000,884802.429
19534,2018/4/3 10:57:58.000,884803.008
19534,2018/4/3 11:03:02.000,884804.429
19534,2018/4/3 11:07:59.000,884805.429
19534,2018/4/3 11:12:57.000,884806.016
19534,2018/4/3 11:17:58.000,884807.429
19534,2018/4/3 11:23:00.000,884809.024
19534,2018/4/3 11:27:58.000,884810.429
19534,2018/4/3 11:33:03.000,884811.008
19534,2018/4/3 11:42:58.000,884813.429
19534,2018/4/3 11:47:59.000,884814.016
19534,2018/4/3 11:52:58.000,884815.429
19534,2018/4/3 11:58:00.000,884816
19534,2018/4/3 12:02:59.000,884818.429
19534,2018/4/3 12:07:59.000,884819.008
19534,2018/4/3 12:12:58.000,884820.429
19534,2018/4/3 12:17:59.000,884821.429
19534,2018/4/3 12:23:00.000,884822.016
19534,2018/4/3 12:27:59.000,884823.429
19534,2018/4/3 12:32:58.000,884824
19534,2018/4/3 12:38:00.000,884825.024
19534,2018/4/3 12:42:59.000,884827.008
19534,2018/4/3 12:47:59.000,884828.032
19534,2018/4/3 12:53:00.000,884829.429
19534,2018/4/3 12:58:00.000,884830.016
19534,2018/4/3 13:07:58.000,884832
19534,2018/4/3 13:13:00.000,884833.024
19534,2018/4/3 13:18:01.000,884835.008
19534,2018/4/3 13:23:00.000,884836.429
19534,2018/4/3 13:28:00.000,884837.429
19534,2018/4/3 13:37:59.000,884839.429
19534,2018/4/3 13:43:00.000,884840
19534,2018/4/3 13:47:58.000,884841.024
19534,2018/4/3 13:52:58.000,884842.429
19534,2018/4/3 13:57:59.000,884844.032
19534,2018/4/3 14:02:58.000,884845.429
19534,2018/4/3 14:08:00.000,884846.016
19534,2018/4/3 14:12:58.000,884847.429
19534,2018/4/3 14:17:59.000,884848
19534,2018/4/3 14:23:01.000,884849.024
19534,2018/4/3 14:27:59.000,884850.429
19534,2018/4/3 14:32:58.000,884852.429
19534,2018/4/3 14:37:58.000,884853.429
19534,2018/4/3 14:43:00.000,884854.016
19534,2018/4/3 14:47:58.000,884855.429
19534,2018/4/3 14:53:00.000,884856
19534,2018/4/3 14:57:58.000,884857.024
19534,2018/4/3 15:02:59.000,884858.429
19534,2018/4/3 15:07:57.000,884859.008
19534,2018/4/3 15:12:59.000,884861.429
19534,2018/4/3 15:17:58.000,884862.016
19534,2018/4/3 15:22:57.000,884863.429
19534,2018/4/3 15:27:58.000,884864
19534,2018/4/3 15:32:57.000,884865.024
19534,2018/4/3 15:37:58.000,884866.429
19534,2018/4/3 15:42:58.000,884867.008
19534,2018/4/3 15:48:00.000,884869.429
19534,2018/4/3 15:57:58.000,884871.429
19534,2018/4/3 16:02:57.000,884872
19534,2018/4/3 16:07:58.000,884873.024
19534,2018/4/3 16:12:59.000,884874.429
19534,2018/4/3 16:17:57.000,884875.008
19534,2018/4/3 16:22:58.000,884876.032
19534,2018/4/3 16:27:57.000,884878.016
19534,2018/4/3 16:32:58.000,884879.429
19534,2018/4/3 16:37:59.000,884880
19534,2018/4/3 16:42:59.000,884881.024
19534,2018/4/3 16:47:58.000,884882.429
19534,2018/4/3 16:53:01.000,884883.008
19534,2018/4/3 16:57:58.000,884884.429
19534,2018/4/3 17:02:58.000,884885.429
19534,2018/4/3 17:07:59.000,884887.429
19534,2018/4/3 17:12:57.000,884888
19534,2018/4/3 17:17:58.000,884889.024
19534,2018/4/3 17:23:01.000,884890.429
19534,2018/4/3 17:27:59.000,884891.008
19534,2018/4/3 17:32:59.000,884892.032
19534,2018/4/3 17:37:58.000,884893.429
19534,2018/4/3 17:42:57.000,884894.016
19534,2018/4/3 17:47:59.000,884896
19534,2018/4/3 17:52:58.000,884897.024
19534,2018/4/3 17:58:00.000,884898.429
19534,2018/4/3 18:02:58.000,884899.008
19534,2018/4/3 18:07:56.000,884900.429
19534,2018/4/3 18:12:58.000,884901.429
19534,2018/4/3 18:17:59.000,884902.016
19534,2018/4/3 18:22:58.000,884903.429
19534,2018/4/3 18:27:58.000,884905.024
19534,2018/4/3 18:32:58.000,884906.429
19534,2018/4/3 18:37:59.000,884907.008
19534,2018/4/3 18:42:59.000,884908.032
19534,2018/4/3 18:47:59.000,884909.429
19534,2018/4/3 18:53:01.000,884910.016
19534,2018/4/3 18:58:00.000,884911.429
19534,2018/4/3 19:03:00.000,884912
19534,2018/4/3 19:07:58.000,884913.024
19534,2018/4/3 19:13:05.000,884915.008
19534,2018/4/3 19:17:59.000,884916.429
19534,2018/4/3 19:23:00.000,884917.429
19534,2018/4/3 19:27:59.000,884918.016
19534,2018/4/3 19:32:59.000,884919.429
19534,2018/4/3 19:37:58.000,884920
19534,2018/4/3 19:42:58.000,884921.024
19534,2018/4/3 19:48:00.000,884922.429
19534,2018/4/3 19:52:59.000,884923.008
19534,2018/4/3 19:57:59.000,884925.429
19534,2018/4/3 20:03:00.000,884926.016
19534,2018/4/3 20:07:59.000,884927.429
19534,2018/4/3 20:12:59.000,884928
19534,2018/4/3 20:18:02.000,884929.024
19534,2018/4/3 20:23:03.000,884930.429
19534,2018/4/3 20:28:00.000,884931.008
19534,2018/4/3 20:33:04.000,884932.429
19534,2018/4/3 20:38:04.000,884934.016
19534,2018/4/3 20:42:59.000,884935.429
19534,2018/4/3 20:48:01.000,884936
19534,2018/4/3 20:52:56.000,884937.024
19534,2018/4/3 20:58:05.000,884938.429
19534,2018/4/3 21:03:00.000,884939.008
19534,2018/4/3 21:07:59.000,884940.032
19534,2018/4/3 21:13:00.000,884941.429
19534,2018/4/3 21:18:01.000,884943.429
19534,2018/4/3 21:28:00.000,884944
19534,2018/4/3 21:37:59.000,884945.024
19534,2018/4/3 21:48:00.000,884946.429
19534,2018/4/3 21:57:59.000,884947.008
19534,2018/4/3 22:13:01.000,884948.429
19534,2018/4/3 22:28:03.000,884949.429
19534,2018/4/3 22:43:00.000,884950.016
19534,2018/4/3 22:58:00.000,884951.429
19534,2018/4/3 23:13:00.000,884952
19534,2018/4/3 23:28:00.000,884953.024
19534,2018/4/3 23:48:02.000,884954.429
19534,2018/4/4 00:03:02.000,884955.008
19534,2018/4/4 00:18:01.000,884956.032
19534,2018/4/4 00:33:08.000,884957.429
19534,2018/4/4 00:48:03.000,884958.016
19534,2018/4/4 01:03:00.000,884959.429
19534,2018/4/4 01:18:02.000,884960
19534,2018/4/4 01:33:05.000,884961.024
19534,2018/4/4 01:48:05.000,884962.429
19534,2018/4/4 02:03:02.000,884963.008
19534,2018/4/4 02:18:01.000,884964.429
19534,2018/4/4 02:33:01.000,884965.429
19534,2018/4/4 02:48:02.000,884966.016
19534,2018/4/4 03:03:00.000,884967.429
19534,2018/4/4 03:18:01.000,884968
19534,2018/4/4 03:33:02.000,884969.024
19534,2018/4/4 03:48:02.000,884970.429
19534,2018/4/4 04:03:00.000,884971.008
19534,2018/4/4 04:18:01.000,884972.032
19534,2018/4/4 04:38:01.000,884973.429
19534,2018/4/4 04:53:03.000,884974.016
